system:index,id,latitude,longitude,longwave_radiation,pressure,shortwave_radiation,specific_humidity,temperature,time_convert,time,total_precipitation,wind_u,wind_v,windspeed,.geo
6939,A20220717_0300,44.20721803,-122.1194501,312.94,91819.5,55.01,0.0123131,21.36,7/17/22 3:00,1.66E+12,0,3.51,-1.87,3.977059215,"{""type"":""MultiPoint"",""coordinates"":[]}"
6940,A20220717_0400,44.20721803,-122.1194501,313.01,91845.36,0,0.0116682,19.68,7/17/22 4:00,1.66E+12,0,3.17,-1.99,3.742859869,"{""type"":""MultiPoint"",""coordinates"":[]}"
6941,A20220717_0500,44.20721803,-122.1194501,313.08,91871.96,0,0.0110217,18,7/17/22 5:00,1.66E+12,0,2.82,-2.11,3.522002271,"{""type"":""MultiPoint"",""coordinates"":[]}"
6942,A20220717_0600,44.20721803,-122.1194501,300,91899.21,0,0.0103746,16.31,7/17/22 6:00,1.66E+12,0,2.47,-2.23,3.32773196,"{""type"":""MultiPoint"",""coordinates"":[]}"
6943,A20220717_0700,44.20721803,-122.1194501,300.03,91914.76,0,0.0101012,15.65,7/17/22 7:00,1.66E+12,0,2.02,-2.2,2.986703869,"{""type"":""MultiPoint"",""coordinates"":[]}"
6944,A20220717_0800,44.20721803,-122.1194501,300.06,91930.42,0,0.0098281,14.99,7/17/22 8:00,1.66E+12,0,1.57,-2.17,2.678395042,"{""type"":""MultiPoint"",""coordinates"":[]}"
6945,A20220717_0900,44.20721803,-122.1194501,293.54,91946.08,0,0.0095543,14.33,7/17/22 9:00,1.66E+12,0,1.12,-2.14,2.415367467,"{""type"":""MultiPoint"",""coordinates"":[]}"
6946,A20220717_1000,44.20721803,-122.1194501,293.57,91937.7,0,0.0092992,13.64,7/17/22 10:00,1.66E+12,0,1.32,-2.08,2.463493454,"{""type"":""MultiPoint"",""coordinates"":[]}"
6947,A20220717_1100,44.20721803,-122.1194501,293.6,91929.96,0,0.0090441,12.95,7/17/22 11:00,1.66E+12,0,1.52,-2.02,2.528003165,"{""type"":""MultiPoint"",""coordinates"":[]}"
6948,A20220717_1200,44.20721803,-122.1194501,286.19,91921.69,0,0.0087886,12.26,7/17/22 12:00,1.66E+12,0,1.71,-1.96,2.601095923,"{""type"":""MultiPoint"",""coordinates"":[]}"
6949,A20220717_1300,44.20721803,-122.1194501,286.15,91909.7,28.128,0.0091259,13.3,7/17/22 13:00,1.66E+12,0,0.92,-2.17,2.356968392,"{""type"":""MultiPoint"",""coordinates"":[]}"
6950,A20220717_1400,44.20721803,-122.1194501,286.11,91898.06,145.27,0.0094633,14.34,7/17/22 14:00,1.66E+12,0,0.12,-2.37,2.37303603,"{""type"":""MultiPoint"",""coordinates"":[]}"
6951,A20220717_1500,44.20721803,-122.1194501,309.63,91886.96,308.881,0.0097999,15.38,7/17/22 15:00,1.66E+12,0,-0.68,-2.57,2.658439392,"{""type"":""MultiPoint"",""coordinates"":[]}"
6952,A20220717_1600,44.20721803,-122.1194501,309.57,91867.72,467.829,0.0100928,16.97003906,7/17/22 16:00,1.66E+12,0,-0.23,-2.72,2.729706944,"{""type"":""MultiPoint"",""coordinates"":[]}"
6953,A20220717_1700,44.20721803,-122.1194501,309.5,91849.02,595.634,0.010385,18.56,7/17/22 17:00,1.66E+12,0,0.23,-2.87,2.879201278,"{""type"":""MultiPoint"",""coordinates"":[]}"
6954,A20220717_1800,44.20721803,-122.1194501,337.44,91830.22,677.602,0.0106769,20.16,7/17/22 18:00,1.66E+12,0,0.68,-3.03,3.105366323,"{""type"":""MultiPoint"",""coordinates"":[]}"
6955,A20220717_1900,44.20721803,-122.1194501,337.39,91806.62,749.838,0.0107258,21.25,7/17/22 19:00,1.66E+12,0,1.13,-3.16,3.355964839,"{""type"":""MultiPoint"",""coordinates"":[]}"
6956,A20220717_2000,44.20721803,-122.1194501,337.35,91783.56,771.645,0.0107743,22.35,7/17/22 20:00,1.66E+12,0,1.58,-3.29,3.649726017,"{""type"":""MultiPoint"",""coordinates"":[]}"
6957,A20220717_2100,44.20721803,-122.1194501,346.97,91760.51,787.651,0.0108232,23.44003906,7/17/22 21:00,1.66E+12,0,2.02,-3.42,3.972002014,"{""type"":""MultiPoint"",""coordinates"":[]}"
6958,A20220717_2200,44.20721803,-122.1194501,346.97,91688.56,743.227,0.0108793,23.42,7/17/22 22:00,1.66E+12,0,2.46,-3.47,4.253527947,"{""type"":""MultiPoint"",""coordinates"":[]}"
6959,A20220717_2300,44.20721803,-122.1194501,346.97,91616.62,653.238,0.0109355,23.4,7/17/22 23:00,1.66E+12,0,2.9,-3.52,4.560745553,"{""type"":""MultiPoint"",""coordinates"":[]}"
6960,A20220718_0000,44.20721803,-122.1194501,334.61,91545.32,514.736,0.0109915,23.38,7/18/22 0:00,1.66E+12,0,3.34,-3.57,4.888813762,"{""type"":""MultiPoint"",""coordinates"":[]}"
6961,A20220718_0100,44.20721803,-122.1194501,334.68,91603.38,389.656,0.0107486,21.68,7/18/22 1:00,1.66E+12,0,2.91,-3.71,4.715103392,"{""type"":""MultiPoint"",""coordinates"":[]}"
6962,A20220718_0200,44.20721803,-122.1194501,334.75,91661.98,246.104,0.0105053,19.99,7/18/22 2:00,1.66E+12,0,2.49,-3.86,4.593440976,"{""type"":""MultiPoint"",""coordinates"":[]}"
6963,A20220718_0300,44.20721803,-122.1194501,313.58,91720.38,57.32,0.0102615,18.3,7/18/22 3:00,1.66E+12,0,2.06,-4,4.499288833,"{""type"":""MultiPoint"",""coordinates"":[]}"
6964,A20220718_0400,44.20721803,-122.1194501,313.64,91823.6,0,0.0098102,16.64,7/18/22 4:00,1.66E+12,0,1.51,-3.64,3.940774036,"{""type"":""MultiPoint"",""coordinates"":[]}"
6965,A20220718_0500,44.20721803,-122.1194501,313.71,91926.19,0,0.009358,14.98,7/18/22 5:00,1.66E+12,0,0.97,-3.29,3.430014577,"{""type"":""MultiPoint"",""coordinates"":[]}"
6966,A20220718_0600,44.20721803,-122.1194501,281.6,92030.04,0,0.0089052,13.33,7/18/22 6:00,1.66E+12,0,0.42,-2.93,2.959949324,"{""type"":""MultiPoint"",""coordinates"":[]}"
6967,A20220718_0700,44.20721803,-122.1194501,281.64,92075.99,0,0.0084775,12.37,7/18/22 7:00,1.66E+12,0,-0.03,-2.96,2.960152023,"{""type"":""MultiPoint"",""coordinates"":[]}"
6968,A20220718_0800,44.20721803,-122.1194501,281.68,92121.28,0,0.008049,11.41003906,7/18/22 8:00,1.66E+12,0,-0.49,-2.99,3.029884486,"{""type"":""MultiPoint"",""coordinates"":[]}"
6969,A20220718_0900,44.20721803,-122.1194501,259.52,92167.12,0,0.0076201,10.46,7/18/22 9:00,1.66E+12,0,-0.94,-3.02,3.162910052,"{""type"":""MultiPoint"",""coordinates"":[]}"
6970,A20220718_1000,44.20721803,-122.1194501,259.55,92172.78,0,0.0072446,9.75,7/18/22 10:00,1.66E+12,0,-1.19,-2.94,3.171703013,"{""type"":""MultiPoint"",""coordinates"":[]}"
6971,A20220718_1100,44.20721803,-122.1194501,259.58,92178.44,0,0.0068689,9.03,7/18/22 11:00,1.66E+12,0,-1.43,-2.86,3.197577208,"{""type"":""MultiPoint"",""coordinates"":[]}"
6972,A20220718_1200,44.20721803,-122.1194501,254.2,92184.1,0,0.006493,8.32,7/18/22 12:00,1.66E+12,0,-1.68,-2.79,3.256762196,"{""type"":""MultiPoint"",""coordinates"":[]}"
6973,A20220718_1300,44.20721803,-122.1194501,254.15,92222.48,27.248,0.0068178,9.73,7/18/22 13:00,1.66E+12,0,-2.05,-2.9,3.551408171,"{""type"":""MultiPoint"",""coordinates"":[]}"
6974,A20220718_1400,44.20721803,-122.1194501,254.1,92260.66,148.037,0.0071424,11.14,7/18/22 14:00,1.66E+12,0,-2.42,-3,3.854400083,"{""type"":""MultiPoint"",""coordinates"":[]}"
6975,A20220718_1500,44.20721803,-122.1194501,279.16,92298.74,314.161,0.0074665,12.55,7/18/22 15:00,1.66E+12,0,-2.79,-3.11,4.178061752,"{""type"":""MultiPoint"",""coordinates"":[]}"
6976,A20220718_1600,44.20721803,-122.1194501,279.09,92264.54,476.772,0.0074958,14.59,7/18/22 16:00,1.66E+12,0,-2.82,-3.48,4.479151705,"{""type"":""MultiPoint"",""coordinates"":[]}"
6977,A20220718_1700,44.20721803,-122.1194501,279.03,92230.89,607.628,0.0075253,16.63003906,7/18/22 17:00,1.66E+12,0,-2.85,-3.84,4.782060225,"{""type"":""MultiPoint"",""coordinates"":[]}"
6978,A20220718_1800,44.20721803,-122.1194501,307.56,92197.22,691.572,0.0075551,18.67,7/18/22 18:00,1.66E+12,0,-2.88,-4.21,5.100833265,"{""type"":""MultiPoint"",""coordinates"":[]}"
6979,A20220718_1900,44.20721803,-122.1194501,307.5,92185.62,765.551,0.0078961,20.21,7/18/22 19:00,1.66E+12,0,-2.95,-4.33,5.239408364,"{""type"":""MultiPoint"",""coordinates"":[]}"
6980,A20220718_2000,44.20721803,-122.1194501,307.44,92174.12,787.954,0.0082367,21.74003906,7/18/22 20:00,1.66E+12,0,-3.01,-4.46,5.380678396,"{""type"":""MultiPoint"",""coordinates"":[]}"
6981,A20220718_2100,44.20721803,-122.1194501,321.75,92163.26,804.93,0.0085763,23.28,7/18/22 21:00,1.66E+12,0,-3.08,-4.58,5.519311551,"{""type"":""MultiPoint"",""coordinates"":[]}"
6982,A20220718_2200,44.20721803,-122.1194501,321.74,92096.23,759.499,0.0087478,23.67,7/18/22 22:00,1.66E+12,0,-2.63,-4.57,5.272741223,"{""type"":""MultiPoint"",""coordinates"":[]}"
6983,A20220718_2300,44.20721803,-122.1194501,321.72,92028.64,667.366,0.0089191,24.06,7/18/22 23:00,1.66E+12,0,-2.17,-4.57,5.059031528,"{""type"":""MultiPoint"",""coordinates"":[]}"
6984,A20220719_0000,44.20721803,-122.1194501,301.37,91961.06,546.416,0.0090905,24.46,7/19/22 0:00,1.66E+12,0,-1.72,-4.56,4.873602364,"{""type"":""MultiPoint"",""coordinates"":[]}"
6985,A20220719_0100,44.20721803,-122.1194501,301.41,91997.18,413.2,0.0091614,23.27,7/19/22 1:00,1.66E+12,0,-1.31,-3.97,4.180550203,"{""type"":""MultiPoint"",""coordinates"":[]}"
6986,A20220719_0200,44.20721803,-122.1194501,301.44,92032.56,260.32,0.0092326,22.08,7/19/22 2:00,1.66E+12,0,-0.89,-3.37,3.485541565,"{""type"":""MultiPoint"",""coordinates"":[]}"
6987,A20220719_0300,44.20721803,-122.1194501,282.47,92068.48,56.25,0.009304,20.9,7/19/22 3:00,1.66E+12,0,-0.48,-2.77,2.811280847,"{""type"":""MultiPoint"",""coordinates"":[]}"
6988,A20220719_0400,44.20721803,-122.1194501,282.54,92106.28,0,0.0084129,19.08,7/19/22 4:00,1.66E+12,0,-1.13,-2.75,2.973112847,"{""type"":""MultiPoint"",""coordinates"":[]}"
6989,A20220719_0500,44.20721803,-122.1194501,282.62,92144.08,0,0.0075204,17.26,7/19/22 5:00,1.66E+12,0,-1.77,-2.74,3.261977928,"{""type"":""MultiPoint"",""coordinates"":[]}"
6990,A20220719_0600,44.20721803,-122.1194501,275.06,92182.42,0,0.0066256,15.44,7/19/22 6:00,1.66E+12,0,-2.42,-2.72,3.640714216,"{""type"":""MultiPoint"",""coordinates"":[]}"
6991,A20220719_0700,44.20721803,-122.1194501,275.08,92173.26,0,0.0063849,15.19003906,7/19/22 7:00,1.66E+12,0,-2.38,-1.93,3.064196469,"{""type"":""MultiPoint"",""coordinates"":[]}"
6992,A20220719_0800,44.20721803,-122.1194501,275.09,92164.1,0,0.0061446,14.95,7/19/22 8:00,1.66E+12,0,-2.35,-1.14,2.611915006,"{""type"":""MultiPoint"",""coordinates"":[]}"
6993,A20220719_0900,44.20721803,-122.1194501,276.73,92154.94,0,0.0059038,14.71,7/19/22 9:00,1.66E+12,0,-2.32,-0.34,2.34478144,"{""type"":""MultiPoint"",""coordinates"":[]}"
6994,A20220719_1000,44.20721803,-122.1194501,276.74,92088.21,0,0.0057579,14.5,7/19/22 10:00,1.66E+12,0,-1.83,-0.28,1.851296843,"{""type"":""MultiPoint"",""coordinates"":[]}"
6995,A20220719_1100,44.20721803,-122.1194501,276.75,92022.1,0,0.0056117,14.29,7/19/22 11:00,1.66E+12,0,-1.34,-0.22,1.357939616,"{""type"":""MultiPoint"",""coordinates"":[]}"
6996,A20220719_1200,44.20721803,-122.1194501,284.75,91956.1,0,0.0054654,14.08,7/19/22 12:00,1.66E+12,0,-0.86,-0.16,0.874757109,"{""type"":""MultiPoint"",""coordinates"":[]}"
6997,A20220719_1300,44.20721803,-122.1194501,284.67,92008.42,24.912,0.0063971,15.62,7/19/22 13:00,1.66E+12,0,-0.63,-0.21,0.664078309,"{""type"":""MultiPoint"",""coordinates"":[]}"
6998,A20220719_1400,44.20721803,-122.1194501,284.6,92060.64,143.01,0.0073266,17.17,7/19/22 14:00,1.66E+12,0,-0.4,-0.26,0.477074418,"{""type"":""MultiPoint"",""coordinates"":[]}"
6999,A20220719_1500,44.20721803,-122.1194501,317.66,92113.4,307.088,0.0082547,18.71,7/19/22 15:00,1.66E+12,0,-0.17,-0.31,0.353553391,"{""type"":""MultiPoint"",""coordinates"":[]}"
7000,A20220719_1600,44.20721803,-122.1194501,317.56,92089.36,466.994,0.0089184,20.9,7/19/22 16:00,1.66E+12,0,0.13,-0.17,0.214009346,"{""type"":""MultiPoint"",""coordinates"":[]}"
7001,A20220719_1700,44.20721803,-122.1194501,317.47,92065.87,595.76,0.0095805,23.1,7/19/22 17:00,1.66E+12,0,0.43,-0.03,0.431045241,"{""type"":""MultiPoint"",""coordinates"":[]}"
7002,A20220719_1800,44.20721803,-122.1194501,346.23,92042.91,679.185,0.0102412,25.29,7/19/22 18:00,1.66E+12,0,0.73,0.1,0.736817481,"{""type"":""MultiPoint"",""coordinates"":[]}"
7003,A20220719_1900,44.20721803,-122.1194501,346.2,92030.5,752.081,0.010405,26.22003906,7/19/22 19:00,1.66E+12,0,1.38,-0.21,1.395886815,"{""type"":""MultiPoint"",""coordinates"":[]}"
7004,A20220719_2000,44.20721803,-122.1194501,346.16,92018.1,774.221,0.0105689,27.15,7/19/22 20:00,1.66E+12,0,2.03,-0.52,2.095542889,"{""type"":""MultiPoint"",""coordinates"":[]}"
7005,A20220719_2100,44.20721803,-122.1194501,358.11,92005.7,788.109,0.0107327,28.07,7/19/22 21:00,1.66E+12,0,2.68,-0.83,2.805583718,"{""type"":""MultiPoint"",""coordinates"":[]}"
7006,A20220719_2200,44.20721803,-122.1194501,358.11,91954.4,743.55,0.0109969,28.06,7/19/22 22:00,1.66E+12,0,3.01,-1.19,3.236695846,"{""type"":""MultiPoint"",""coordinates"":[]}"
7007,A20220719_2300,44.20721803,-122.1194501,358.1,91903.2,653.193,0.0112614,28.04,7/19/22 23:00,1.66E+12,0,3.33,-1.54,3.668855407,"{""type"":""MultiPoint"",""coordinates"":[]}"
7008,A20220720_0000,44.20721803,-122.1194501,322.4,91851.9,535.888,0.0115259,28.02,7/20/22 0:00,1.66E+12,0,3.66,-1.9,4.123784669,"{""type"":""MultiPoint"",""coordinates"":[]}"
7009,A20220720_0100,44.20721803,-122.1194501,322.46,91906.28,404.792,0.0111381,26.47,7/20/22 1:00,1.66E+12,0,3.22,-1.6,3.595608433,"{""type"":""MultiPoint"",""coordinates"":[]}"
7010,A20220720_0200,44.20721803,-122.1194501,322.52,91961.1,254.352,0.01075,24.92,7/20/22 2:00,1.66E+12,0,2.77,-1.3,3.059885619,"{""type"":""MultiPoint"",""coordinates"":[]}"
7011,A20220720_0300,44.20721803,-122.1194501,299.97,92015.72,53.556,0.0103615,23.37,7/20/22 3:00,1.66E+12,0,2.33,-1,2.535527559,"{""type"":""MultiPoint"",""coordinates"":[]}"
7012,A20220720_0400,44.20721803,-122.1194501,300.04,92055.55,0,0.0097309,21.68,7/20/22 4:00,1.66E+12,0,1.91,-0.84,2.08655218,"{""type"":""MultiPoint"",""coordinates"":[]}"
7013,A20220720_0500,44.20721803,-122.1194501,300.11,92094.72,0,0.0090994,19.98,7/20/22 5:00,1.66E+12,0,1.49,-0.68,1.637833935,"{""type"":""MultiPoint"",""coordinates"":[]}"
7014,A20220720_0600,44.20721803,-122.1194501,285.31,92134.65,0,0.0084665,18.28,7/20/22 6:00,1.66E+12,0,1.07,-0.51,1.185326959,"{""type"":""MultiPoint"",""coordinates"":[]}"
7015,A20220720_0700,44.20721803,-122.1194501,285.33,92112.48,0,0.0082669,17.82,7/20/22 7:00,1.66E+12,0,1.1,-0.13,1.107655181,"{""type"":""MultiPoint"",""coordinates"":[]}"
7016,A20220720_0800,44.20721803,-122.1194501,285.35,92090.42,0,0.0080674,17.36,7/20/22 8:00,1.66E+12,0,1.13,0.25,1.157324501,"{""type"":""MultiPoint"",""coordinates"":[]}"
7017,A20220720_0900,44.20721803,-122.1194501,280.65,92068.91,0,0.0078674,16.9,7/20/22 9:00,1.66E+12,0,1.16,0.62,1.315294644,"{""type"":""MultiPoint"",""coordinates"":[]}"
7018,A20220720_1000,44.20721803,-122.1194501,280.67,92093.4,0,0.0077738,16.44,7/20/22 10:00,1.66E+12,0,0.73,0.36,0.81394103,"{""type"":""MultiPoint"",""coordinates"":[]}"
7019,A20220720_1100,44.20721803,-122.1194501,280.68,92117.26,0,0.0076802,15.99,7/20/22 11:00,1.66E+12,0,0.31,0.09,0.322800248,"{""type"":""MultiPoint"",""coordinates"":[]}"
7020,A20220720_1200,44.20721803,-122.1194501,285.45,92141.87,0,0.0075869,15.53003906,7/20/22 12:00,1.66E+12,0,-0.11,-0.17,0.202484567,"{""type"":""MultiPoint"",""coordinates"":[]}"
7021,A20220720_1300,44.20721803,-122.1194501,285.39,92164.61,23.216,0.0081623,16.98,7/20/22 13:00,1.66E+12,0,-0.41,-0.13,0.430116263,"{""type"":""MultiPoint"",""coordinates"":[]}"
7022,A20220720_1400,44.20721803,-122.1194501,285.33,92186.5,141.71,0.008737,18.42,7/20/22 14:00,1.66E+12,0,-0.71,-0.09,0.715681493,"{""type"":""MultiPoint"",""coordinates"":[]}"
7023,A20220720_1500,44.20721803,-122.1194501,316.4,92209.48,306.212,0.009311,19.87,7/20/22 15:00,1.66E+12,0,-1.01,-0.04,1.010791769,"{""type"":""MultiPoint"",""coordinates"":[]}"
7024,A20220720_1600,44.20721803,-122.1194501,316.32,92206.1,466.64,0.0096532,21.81,7/20/22 16:00,1.66E+12,0,-0.47,-0.37,0.598163857,"{""type"":""MultiPoint"",""coordinates"":[]}"
7025,A20220720_1700,44.20721803,-122.1194501,316.25,92202.52,595.917,0.0099949,23.75,7/20/22 17:00,1.66E+12,0,0.07,-0.7,0.703491293,"{""type"":""MultiPoint"",""coordinates"":[]}"
7026,A20220720_1800,44.20721803,-122.1194501,346.19,92199.68,678.873,0.010336,25.69,7/20/22 18:00,1.66E+12,0,0.6,-1.03,1.192015101,"{""type"":""MultiPoint"",""coordinates"":[]}"
7027,A20220720_1900,44.20721803,-122.1194501,346.14,92157.13,751.992,0.0105375,26.79,7/20/22 19:00,1.66E+12,0,1.45,-0.85,1.680773631,"{""type"":""MultiPoint"",""coordinates"":[]}"
7028,A20220720_2000,44.20721803,-122.1194501,346.1,92114.67,774.262,0.0107395,27.89,7/20/22 20:00,1.66E+12,0,2.29,-0.67,2.386000838,"{""type"":""MultiPoint"",""coordinates"":[]}"
7029,A20220720_2100,44.20721803,-122.1194501,357.61,92072.1,790.181,0.0109408,28.98,7/20/22 21:00,1.66E+12,0,3.14,-0.49,3.178002517,"{""type"":""MultiPoint"",""coordinates"":[]}"
7030,A20220720_2200,44.20721803,-122.1194501,357.61,92070.27,745.426,0.0111333,28.97,7/20/22 22:00,1.66E+12,0,3.58,-0.81,3.67049043,"{""type"":""MultiPoint"",""coordinates"":[]}"
7031,A20220720_2300,44.20721803,-122.1194501,357.6,92067.78,654.664,0.0113255,28.96,7/20/22 23:00,1.66E+12,0,4.03,-1.14,4.188138011,"{""type"":""MultiPoint"",""coordinates"":[]}"
7032,A20220721_0000,44.20721803,-122.1194501,323.36,92065.2,536.432,0.0115179,28.96,7/21/22 0:00,1.66E+12,0,4.47,-1.47,4.705507412,"{""type"":""MultiPoint"",""coordinates"":[]}"
7033,A20220721_0100,44.20721803,-122.1194501,323.42,92052.3,404.728,0.0113673,27.34,7/21/22 1:00,1.66E+12,0,3.96,-1.11,4.112626898,"{""type"":""MultiPoint"",""coordinates"":[]}"
7034,A20220721_0200,44.20721803,-122.1194501,323.47,92039.74,253.592,0.0112171,25.73,7/21/22 2:00,1.66E+12,0,3.45,-0.74,3.528469923,"{""type"":""MultiPoint"",""coordinates"":[]}"
7035,A20220721_0300,44.20721803,-122.1194501,302.89,92027.08,51.752,0.0110667,24.12,7/21/22 3:00,1.66E+12,0,2.95,-0.38,2.974373884,"{""type"":""MultiPoint"",""coordinates"":[]}"
7036,A20220721_0400,44.20721803,-122.1194501,302.97,92091.9,0,0.0103067,22.17,7/21/22 4:00,1.66E+12,0,3.03,-0.02,3.030066006,"{""type"":""MultiPoint"",""coordinates"":[]}"
7037,A20220721_0500,44.20721803,-122.1194501,303.05,92156.62,0,0.0095453,20.22,7/21/22 5:00,1.66E+12,0,3.11,0.34,3.128530006,"{""type"":""MultiPoint"",""coordinates"":[]}"
7038,A20220721_0600,44.20721803,-122.1194501,290.15,92221.44,0,0.0087822,18.27,7/21/22 6:00,1.66E+12,0,3.19,0.7,3.26589957,"{""type"":""MultiPoint"",""coordinates"":[]}"
7039,A20220721_0700,44.20721803,-122.1194501,290.18,92191.22,0,0.0086178,17.65,7/21/22 7:00,1.66E+12,0,2.58,0.61,2.651131834,"{""type"":""MultiPoint"",""coordinates"":[]}"
7040,A20220721_0800,44.20721803,-122.1194501,290.2,92161.54,0,0.0084534,17.03,7/21/22 8:00,1.66E+12,0,1.96,0.52,2.027806697,"{""type"":""MultiPoint"",""coordinates"":[]}"
7041,A20220721_0900,44.20721803,-122.1194501,286.2,92131.32,0,0.0082887,16.42,7/21/22 9:00,1.66E+12,0,1.35,0.43,1.416827442,"{""type"":""MultiPoint"",""coordinates"":[]}"
7042,A20220721_1000,44.20721803,-122.1194501,286.22,92114.8,0,0.0080556,15.96003906,7/21/22 10:00,1.66E+12,0,1.67,0.73,1.822580588,"{""type"":""MultiPoint"",""coordinates"":[]}"
7043,A20220721_1100,44.20721803,-122.1194501,286.24,92098.82,0,0.0078226,15.5,7/21/22 11:00,1.66E+12,0,1.99,1.02,2.236179778,"{""type"":""MultiPoint"",""coordinates"":[]}"
7044,A20220721_1200,44.20721803,-122.1194501,273.21,92082.94,0,0.0075891,15.04,7/21/22 12:00,1.66E+12,0,2.31,1.31,2.655597861,"{""type"":""MultiPoint"",""coordinates"":[]}"
7045,A20220721_1300,44.20721803,-122.1194501,273.17,92082.72,21.712,0.0077429,16.37,7/21/22 13:00,1.66E+12,0,2.11,1.03,2.347977853,"{""type"":""MultiPoint"",""coordinates"":[]}"
7046,A20220721_1400,44.20721803,-122.1194501,273.12,92082.3,141.9160039,0.0078965,17.7,7/21/22 14:00,1.66E+12,0,1.92,0.75,2.061286006,"{""type"":""MultiPoint"",""coordinates"":[]}"
7047,A20220721_1500,44.20721803,-122.1194501,303.86,92082.32,306.557,0.0080497,19.03,7/21/22 15:00,1.66E+12,0,1.72,0.47,1.783059169,"{""type"":""MultiPoint"",""coordinates"":[]}"
7048,A20220721_1600,44.20721803,-122.1194501,303.79,92047.88,468.172,0.0085074,20.72003906,7/21/22 16:00,1.66E+12,0,1.96,0.66,2.06813926,"{""type"":""MultiPoint"",""coordinates"":[]}"
7049,A20220721_1700,44.20721803,-122.1194501,303.73,92013.98,598.492,0.0089645,22.41,7/21/22 17:00,1.66E+12,0,2.19,0.84,2.345570293,"{""type"":""MultiPoint"",""coordinates"":[]}"
7050,A20220721_1800,44.20721803,-122.1194501,334.18,91980.09,680.357,0.0094208,24.1,7/21/22 18:00,1.66E+12,0,2.42,1.03,2.630076045,"{""type"":""MultiPoint"",""coordinates"":[]}"
7051,A20220721_1900,44.20721803,-122.1194501,334.14,91937.18,753.879,0.0097087,25.06,7/21/22 19:00,1.66E+12,0,3.14,0.7,3.217079421,"{""type"":""MultiPoint"",""coordinates"":[]}"
7052,A20220721_2000,44.20721803,-122.1194501,334.1,91895.02,776.335,0.0099966,26.01,7/21/22 20:00,1.66E+12,0,3.85,0.38,3.868707795,"{""type"":""MultiPoint"",""coordinates"":[]}"
7053,A20220721_2100,44.20721803,-122.1194501,348.51,91852.12,789.518,0.0102843,26.97,7/21/22 21:00,1.66E+12,0,4.57,0.05,4.570273515,"{""type"":""MultiPoint"",""coordinates"":[]}"
7054,A20220721_2200,44.20721803,-122.1194501,348.5,91846.94,744.711,0.0105726,27.01,7/21/22 22:00,1.66E+12,0,4.79,-0.68,4.838026457,"{""type"":""MultiPoint"",""coordinates"":[]}"
7055,A20220721_2300,44.20721803,-122.1194501,348.49,91841.03,653.847,0.0108604,27.05,7/21/22 23:00,1.66E+12,0,5.01,-1.41,5.204632552,"{""type"":""MultiPoint"",""coordinates"":[]}"
7056,A20220722_0000,44.20721803,-122.1194501,307.52,91835.2,535.856,0.0111485,27.09003906,7/22/22 0:00,1.66E+12,0,5.22,-2.14,5.64163097,"{""type"":""MultiPoint"",""coordinates"":[]}"
7057,A20220722_0100,44.20721803,-122.1194501,307.59,91858.2,403.792,0.0106318,25.23,7/22/22 1:00,1.66E+12,0,4.5,-1.57,4.766015107,"{""type"":""MultiPoint"",""coordinates"":[]}"
7058,A20220722_0200,44.20721803,-122.1194501,307.66,91881.1,252.248,0.0101142,23.37,7/22/22 2:00,1.66E+12,0,3.77,-1,3.900371777,"{""type"":""MultiPoint"",""coordinates"":[]}"
7059,A20220722_0300,44.20721803,-122.1194501,287.83,91904.98,50.392,0.0095956,21.52,7/22/22 3:00,1.66E+12,0,3.05,-0.43,3.080162333,"{""type"":""MultiPoint"",""coordinates"":[]}"
7060,A20220722_0400,44.20721803,-122.1194501,287.91,91942.56,0,0.0090467,19.45,7/22/22 4:00,1.66E+12,0,3.23,-0.36,3.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
7061,A20220722_0500,44.20721803,-122.1194501,287.99,91980.04,0,0.0084969,17.39,7/22/22 5:00,1.66E+12,0,3.41,-0.29,3.422309162,"{""type"":""MultiPoint"",""coordinates"":[]}"
7062,A20220722_0600,44.20721803,-122.1194501,276.95,92018.16,0,0.0079458,15.33003906,7/22/22 6:00,1.66E+12,0,3.6,-0.22,3.606715958,"{""type"":""MultiPoint"",""coordinates"":[]}"
7063,A20220722_0700,44.20721803,-122.1194501,276.98,92039.31,0,0.0078194,14.45,7/22/22 7:00,1.66E+12,0,3.16,0.31,3.175169287,"{""type"":""MultiPoint"",""coordinates"":[]}"
7064,A20220722_0800,44.20721803,-122.1194501,277.02,92060.34,0,0.0076934,13.58,7/22/22 8:00,1.66E+12,0,2.72,0.84,2.846752536,"{""type"":""MultiPoint"",""coordinates"":[]}"
7065,A20220722_0900,44.20721803,-122.1194501,271.97,92080.84,0,0.007567,12.7,7/22/22 9:00,1.66E+12,0,2.28,1.37,2.659943608,"{""type"":""MultiPoint"",""coordinates"":[]}"
7066,A20220722_1000,44.20721803,-122.1194501,271.98,92064,0,0.0074591,12.37003906,7/22/22 10:00,1.66E+12,0,1.77,1.16,2.116246677,"{""type"":""MultiPoint"",""coordinates"":[]}"
7067,A20220722_1100,44.20721803,-122.1194501,272,92046.53,0,0.0073514,12.04,7/22/22 11:00,1.66E+12,0,1.25,0.94,1.564001279,"{""type"":""MultiPoint"",""coordinates"":[]}"
